Customer_ID,Age,Gender,Region,Brand_Preference,Purchase_Frequency,Average_Spend_INR,Purchase_Channel,Occasion,Mood,Satisfaction_Score
CUST1229,22,Female,North India,Amul Dark,Weekly,1087.0,Online,Birthday,Stressed,1
CUST1230,40,Male,West India,5 Star,Weekly,635.0,Local Shop,No Occasion,Excited,2
CUST1231,23,Female,North India,Munch,Monthly,1637.0,Local Shop,Valentine'S Day,Sad,3
CUST1232,47,Male,East India,Perk,Occasionally,923.0,Local Shop,Raksha Bandhan,Stressed,1
CUST1233,27,Female,West India,Amul Dark,Weekly,1280.0,Local Shop,No Occasion,Excited,2
CUST1234,20,Male,West India,Cadbury Dairy Milk,Monthly,1881.0,Local Shop,Diwali,Relaxed,3
CUST1235,32,Female,North India,Nestle Kitkat,Monthly,92.0,Online,New Year,Happy,3
CUST1236,33,Female,South India,Amul Dark,Weekly,929.0,Local Shop,Valentine'S Day,Happy,5
CUST1237,13,Other,North India,5 Star,Monthly,1515.0,Local Shop,Birthday,Excited,2
CUST1238,41,Female,North India,Nestle Kitkat,Occasionally,1588.0,Retail Store,New Year,Relaxed,4
CUST1239,36,Other,West India,Munch,Monthly,960.0,Supermarket,Birthday,Relaxed,5
CUST1240,42,Female,East India,Nestle Kitkat,Weekly,656.0,Supermarket,No Occasion,Happy,1
CUST1241,52,Female,South India,Perk,Monthly,1468.0,Supermarket,Diwali,Happy,4
CUST1242,47,Other,North India,Nestle Kitkat,Monthly,287.0,Supermarket,Birthday,Excited,3
CUST1243,45,Other,East India,Ferrero Rocher,Weekly,1752.0,Online,Birthday,Excited,1
CUST1244,32,Male,East India,5 Star,Weekly,1604.0,Supermarket,New Year,Relaxed,5
CUST1245,28,Other,South India,Nestle Kitkat,Weekly,768.0,Retail Store,Birthday,Stressed,3
CUST1246,21,Male,East India,Cadbury Dairy Milk,Weekly,791.0,Online,Diwali,Bored,3
CUST1247,43,Female,North India,Ferrero Rocher,Weekly,453.0,Local Shop,No Occasion,Sad,3
CUST1248,29,Other,West India,Ferrero Rocher,Monthly,263.0,Retail Store,Birthday,Excited,4
CUST1249,43,Other,East India,5 Star,Monthly,1641.0,Retail Store,Valentine'S Day,Happy,5
CUST1250,60,Female,West India,Munch,Occasionally,895.0,Local Shop,Birthday,Relaxed,5
CUST1251,35,Female,South India,Cadbury Dairy Milk,Monthly,1447.0,Local Shop,Raksha Bandhan,Excited,4
CUST1252,18,Female,South India,Amul Dark,Occasionally,181.0,Retail Store,Diwali,Stressed,5
CUST1253,42,Female,East India,Perk,Monthly,58.0,Online,Diwali,Excited,3
CUST1254,19,Other,West India,Munch,Weekly,1816.0,Local Shop,Raksha Bandhan,Sad,3
CUST1255,60,Female,North India,Munch,Monthly,202.0,Supermarket,Raksha Bandhan,Happy,3
CUST1256,52,Female,West India,Perk,Occasionally,480.0,Retail Store,Birthday,Excited,5
CUST1257,54,Other,East India,Ferrero Rocher,Weekly,532.0,Retail Store,New Year,Happy,2
CUST1258,58,Male,West India,Cadbury Dairy Milk,Weekly,354.0,Local Shop,New Year,Excited,1
CUST1259,23,Other,West India,Nestle Kitkat,Monthly,1996.0,Local Shop,Diwali,Bored,2
CUST1260,46,Male,South India,Amul Dark,Monthly,333.0,Supermarket,No Occasion,Bored,4
CUST1261,24,Female,East India,Perk,Monthly,521.0,Supermarket,Holi,Excited,2
CUST1262,57,Other,West India,Amul Dark,Weekly,1042.0,Supermarket,No Occasion,Relaxed,2
CUST1263,59,Female,East India,Perk,Weekly,239.0,Supermarket,Birthday,Sad,4
CUST1264,39,Other,North India,Nestle Kitkat,Monthly,1601.0,Retail Store,New Year,Excited,2
CUST1265,24,Male,East India,Perk,Monthly,561.0,Local Shop,Raksha Bandhan,Happy,1
CUST1266,25,Other,North India,Cadbury Dairy Milk,Monthly,392.0,Online,Holi,Happy,5
CUST1267,20,Female,East India,Cadbury Dairy Milk,Monthly,1503.0,Local Shop,Raksha Bandhan,Relaxed,4
CUST1268,28,Other,East India,Cadbury Dairy Milk,Monthly,764.0,Local Shop,Valentine'S Day,Happy,2
CUST1269,41,Female,West India,Toblerone,Weekly,1759.0,Supermarket,Birthday,Bored,3
CUST1270,47,Other,West India,Cadbury Dairy Milk,Monthly,729.0,Supermarket,Birthday,Relaxed,3
CUST1271,41,Male,North India,5 Star,Weekly,1924.0,Retail Store,Birthday,Stressed,4
CUST1272,43,Other,North India,Cadbury Dairy Milk,Monthly,1107.0,Supermarket,Diwali,Stressed,3
CUST1273,25,Other,South India,Ferrero Rocher,Monthly,520.0,Retail Store,Birthday,Excited,1
CUST1274,24,Other,West India,Munch,Weekly,1467.0,Local Shop,No Occasion,Bored,2
CUST1275,14,Other,North India,Amul Dark,Weekly,790.0,Local Shop,No Occasion,Happy,1
CUST1276,45,Male,West India,Cadbury Dairy Milk,Weekly,1568.0,Local Shop,Birthday,Excited,1
CUST1277,20,Female,East India,Nestle Kitkat,Weekly,562.0,Retail Store,Birthday,Relaxed,5
CUST1278,53,Other,South India,Munch,Monthly,1395.0,Retail Store,Diwali,Relaxed,2
CUST1279,52,Other,West India,Nestle Kitkat,Occasionally,1188.0,Retail Store,Raksha Bandhan,Excited,4
CUST1280,53,Other,West India,Amul Dark,Monthly,1287.0,Supermarket,Valentine'S Day,Happy,3
CUST1281,44,Male,West India,Ferrero Rocher,Monthly,1839.0,Online,Birthday,Relaxed,5
CUST1282,50,Female,West India,Nestle Kitkat,Monthly,194.0,Supermarket,New Year,Stressed,1
CUST1283,40,Female,North India,Cadbury Dairy Milk,Monthly,608.0,Online,Birthday,Happy,3
CUST1284,27,Other,North India,Perk,Occasionally,841.0,Supermarket,Diwali,Happy,2
CUST1285,35,Other,South India,Perk,Occasionally,1251.0,Local Shop,Birthday,Happy,1
CUST1286,36,Female,East India,Nestle Kitkat,Occasionally,1798.0,Retail Store,Raksha Bandhan,Sad,1
CUST1287,25,Other,East India,5 Star,Occasionally,409.0,Supermarket,Holi,Happy,2
CUST1288,33,Other,South India,Toblerone,Weekly,334.0,Retail Store,Raksha Bandhan,Relaxed,4
CUST1289,24,Other,East India,Munch,Monthly,1318.0,Supermarket,Birthday,Relaxed,5
CUST1290,25,Male,North India,Cadbury Dairy Milk,Occasionally,814.0,Local Shop,New Year,Bored,2
CUST1291,51,Male,West India,Nestle Kitkat,Monthly,1279.0,Retail Store,Raksha Bandhan,Sad,3
CUST1292,35,Female,East India,Toblerone,Occasionally,633.0,Local Shop,Diwali,Bored,3
CUST1293,58,Male,West India,Cadbury Dairy Milk,Weekly,1807.0,Online,Birthday,Happy,1
CUST1294,55,Male,West India,Cadbury Dairy Milk,Monthly,1415.0,Retail Store,Diwali,Excited,5
CUST1295,40,Female,North India,Toblerone,Occasionally,776.0,Supermarket,Birthday,Happy,4
CUST1296,26,Male,West India,Nestle Kitkat,Monthly,1433.0,Retail Store,Holi,Excited,4
CUST1297,29,Female,East India,Nestle Kitkat,Occasionally,1572.0,Online,Valentine'S Day,Stressed,3
CUST1298,36,Other,North India,Nestle Kitkat,Weekly,1214.0,Online,Birthday,Sad,4
CUST1299,46,Female,South India,5 Star,Monthly,1009.0,Supermarket,No Occasion,Stressed,3
CUST1300,60,Female,North India,Nestle Kitkat,Occasionally,1741.0,Local Shop,Birthday,Happy,5
CUST1301,34,Female,East India,Toblerone,Monthly,1295.0,Retail Store,No Occasion,Excited,1
CUST1302,22,Other,North India,Amul Dark,Weekly,1462.0,Local Shop,Raksha Bandhan,Bored,3
CUST1303,20,Other,East India,Ferrero Rocher,Weekly,1403.0,Local Shop,New Year,Happy,5
CUST1304,33,Other,East India,Nestle Kitkat,Occasionally,792.0,Supermarket,New Year,Bored,3
CUST1305,49,Female,North India,Cadbury Dairy Milk,Occasionally,1466.0,Retail Store,No Occasion,Happy,2
CUST1306,19,Female,East India,Amul Dark,Weekly,703.0,Online,Diwali,Excited,3
CUST1307,38,Female,South India,Nestle Kitkat,Weekly,407.0,Supermarket,Valentine'S Day,Bored,5
CUST1308,25,Female,East India,Munch,Occasionally,1467.0,Local Shop,Diwali,Happy,4
CUST1309,28,Female,South India,Ferrero Rocher,Occasionally,636.0,Online,No Occasion,Relaxed,3
CUST1310,42,Female,South India,Ferrero Rocher,Weekly,89.0,Local Shop,Birthday,Stressed,1
CUST1311,43,Female,East India,Nestle Kitkat,Monthly,951.0,Retail Store,No Occasion,Stressed,5
CUST1312,17,Male,West India,5 Star,Occasionally,322.0,Local Shop,Valentine'S Day,Excited,4
CUST1313,44,Other,South India,Nestle Kitkat,Monthly,1493.0,Online,Diwali,Sad,5
CUST1314,28,Male,South India,Nestle Kitkat,Occasionally,1143.0,Retail Store,Valentine'S Day,Bored,3
CUST1315,59,Other,North India,Toblerone,Monthly,878.0,Supermarket,Birthday,Happy,2
CUST1316,21,Female,South India,Amul Dark,Monthly,672.0,Local Shop,Holi,Relaxed,2
CUST1317,34,Male,South India,Amul Dark,Monthly,507.0,Retail Store,Birthday,Relaxed,1
CUST1318,56,Female,South India,Amul Dark,Occasionally,283.0,Retail Store,No Occasion,Bored,1
CUST1319,52,Male,South India,Perk,Monthly,246.0,Supermarket,Raksha Bandhan,Happy,4
CUST1320,57,Male,West India,Nestle Kitkat,Weekly,1924.0,Supermarket,New Year,Bored,2
CUST1321,49,Female,South India,Cadbury Dairy Milk,Monthly,1784.0,Online,New Year,Relaxed,3
CUST1322,26,Male,East India,5 Star,Occasionally,1582.0,Retail Store,Valentine'S Day,Sad,5
CUST1323,28,Male,West India,Cadbury Dairy Milk,Monthly,585.0,Retail Store,Diwali,Stressed,5
CUST1324,55,Other,South India,Perk,Monthly,1892.0,Online,Birthday,Excited,2
CUST1325,32,Female,East India,Cadbury Dairy Milk,Monthly,987.0,Local Shop,Diwali,Relaxed,2
CUST1326,56,Female,East India,Nestle Kitkat,Weekly,196.0,Retail Store,No Occasion,Sad,5
CUST1327,27,Male,West India,Cadbury Dairy Milk,Weekly,623.0,Retail Store,No Occasion,Sad,4
CUST1328,56,Female,West India,Ferrero Rocher,Weekly,1532.0,Local Shop,New Year,Stressed,5
CUST1329,38,Other,East India,Perk,Monthly,1140.0,Supermarket,New Year,Happy,1
CUST1330,21,Other,West India,Cadbury Dairy Milk,Occasionally,79.0,Supermarket,Raksha Bandhan,Excited,3
CUST1331,13,Female,West India,Nestle Kitkat,Occasionally,156.0,Supermarket,Diwali,Stressed,2
CUST1332,47,Female,North India,Munch,Occasionally,1751.0,Online,Holi,Excited,2
CUST1333,56,Other,West India,Nestle Kitkat,Monthly,439.0,Local Shop,Birthday,Sad,4
CUST1334,32,Female,North India,5 Star,Occasionally,928.0,Supermarket,New Year,Stressed,1
CUST1335,57,Male,West India,Munch,Weekly,455.0,Online,Holi,Relaxed,5
CUST1336,18,Female,West India,Munch,Weekly,1194.0,Local Shop,Birthday,Sad,1
CUST1337,54,Male,East India,Toblerone,Weekly,1084.0,Supermarket,Diwali,Excited,1
CUST1338,22,Other,North India,Nestle Kitkat,Monthly,633.0,Retail Store,Holi,Excited,4
CUST1339,60,Female,West India,Munch,Weekly,396.0,Retail Store,Birthday,Happy,4
CUST1340,45,Other,South India,5 Star,Weekly,1326.0,Supermarket,Holi,Bored,5
CUST1341,28,Female,West India,5 Star,Monthly,846.0,Supermarket,Birthday,Relaxed,5
CUST1342,48,Male,East India,Cadbury Dairy Milk,Monthly,168.0,Online,Raksha Bandhan,Excited,3
CUST1343,18,Female,East India,Munch,Monthly,1960.0,Retail Store,Raksha Bandhan,Happy,1
CUST1344,31,Other,East India,5 Star,Monthly,569.0,Local Shop,New Year,Happy,5
CUST1345,43,Male,North India,5 Star,Weekly,1288.0,Supermarket,Birthday,Relaxed,4
CUST1346,14,Female,North India,Cadbury Dairy Milk,Weekly,782.0,Local Shop,Birthday,Stressed,3
CUST1347,30,Other,North India,Cadbury Dairy Milk,Weekly,129.0,Supermarket,Birthday,Bored,3
CUST1348,54,Other,South India,Munch,Weekly,468.0,Retail Store,Birthday,Happy,4
CUST1349,40,Female,North India,Ferrero Rocher,Monthly,633.0,Supermarket,Raksha Bandhan,Happy,5
CUST1350,16,Other,East India,Nestle Kitkat,Occasionally,761.0,Local Shop,Birthday,Happy,4
CUST1351,13,Male,North India,5 Star,Monthly,1758.0,Retail Store,Valentine'S Day,Happy,5
CUST1352,59,Female,North India,Cadbury Dairy Milk,Monthly,1362.0,Supermarket,Birthday,Relaxed,4
CUST1353,54,Male,West India,Nestle Kitkat,Occasionally,283.0,Retail Store,Birthday,Relaxed,4
CUST1354,28,Other,North India,Nestle Kitkat,Weekly,310.0,Online,Raksha Bandhan,Stressed,2
CUST1355,57,Other,West India,Nestle Kitkat,Weekly,982.0,Local Shop,Birthday,Happy,5
CUST1356,59,Other,North India,Nestle Kitkat,Monthly,706.0,Supermarket,Birthday,Happy,1
CUST1357,14,Male,West India,Cadbury Dairy Milk,Monthly,1095.0,Supermarket,Valentine'S Day,Happy,2
CUST1358,48,Other,East India,Cadbury Dairy Milk,Monthly,127.0,Supermarket,No Occasion,Excited,2
CUST1359,13,Female,North India,Amul Dark,Occasionally,791.0,Local Shop,Diwali,Excited,2
CUST1360,51,Female,East India,Munch,Weekly,721.0,Online,New Year,Excited,2
CUST1361,35,Other,North India,Ferrero Rocher,Monthly,1087.0,Local Shop,Raksha Bandhan,Bored,1
CUST1362,38,Female,South India,Nestle Kitkat,Weekly,1821.0,Supermarket,Holi,Excited,2
CUST1363,23,Male,South India,Cadbury Dairy Milk,Occasionally,1221.0,Local Shop,No Occasion,Relaxed,1
CUST1364,54,Male,East India,5 Star,Occasionally,1735.0,Supermarket,Birthday,Relaxed,1
CUST1365,13,Other,East India,Munch,Weekly,79.0,Local Shop,Holi,Bored,2
CUST1366,23,Female,South India,Nestle Kitkat,Weekly,487.0,Retail Store,Raksha Bandhan,Sad,3
CUST1367,36,Female,South India,Nestle Kitkat,Weekly,1746.0,Local Shop,Diwali,Stressed,1
CUST1368,22,Other,West India,Amul Dark,Weekly,1846.0,Supermarket,Valentine'S Day,Relaxed,2
CUST1369,26,Male,North India,5 Star,Monthly,1603.0,Supermarket,Valentine'S Day,Bored,4
CUST1370,26,Other,South India,Ferrero Rocher,Monthly,112.0,Local Shop,Birthday,Excited,4
CUST1371,19,Female,East India,Amul Dark,Occasionally,1503.0,Local Shop,Birthday,Stressed,5
CUST1372,35,Female,East India,Perk,Monthly,1208.0,Retail Store,Birthday,Bored,1
CUST1373,55,Other,South India,Munch,Weekly,206.0,Online,New Year,Bored,1
CUST1374,34,Male,East India,Cadbury Dairy Milk,Weekly,618.0,Online,Raksha Bandhan,Happy,4
CUST1375,48,Male,North India,Munch,Weekly,992.0,Retail Store,Diwali,Excited,1
CUST1376,39,Other,West India,Nestle Kitkat,Weekly,826.0,Online,Birthday,Excited,1
CUST1377,14,Female,North India,Perk,Occasionally,303.0,Online,Birthday,Happy,4
CUST1378,51,Male,West India,Amul Dark,Weekly,1056.0,Supermarket,Diwali,Sad,2
CUST1379,58,Other,West India,Ferrero Rocher,Occasionally,1260.0,Supermarket,Diwali,Stressed,4
CUST1380,31,Female,South India,Perk,Monthly,1953.0,Supermarket,Birthday,Sad,3
CUST1381,19,Male,East India,Nestle Kitkat,Monthly,922.0,Local Shop,Raksha Bandhan,Bored,4
CUST1382,24,Male,West India,Cadbury Dairy Milk,Monthly,1452.0,Local Shop,No Occasion,Relaxed,4
CUST1383,15,Other,South India,Ferrero Rocher,Monthly,1400.0,Online,Raksha Bandhan,Relaxed,2
CUST1384,59,Female,East India,Ferrero Rocher,Monthly,248.0,Local Shop,Diwali,Bored,4
CUST1385,17,Male,East India,Cadbury Dairy Milk,Monthly,930.0,Supermarket,Birthday,Bored,4
CUST1386,20,Other,West India,Munch,Weekly,1244.0,Local Shop,No Occasion,Happy,2
CUST1387,26,Male,East India,Cadbury Dairy Milk,Occasionally,1388.0,Online,New Year,Bored,4
CUST1388,48,Female,North India,Nestle Kitkat,Weekly,55.0,Supermarket,Birthday,Happy,2
CUST1389,19,Male,East India,Cadbury Dairy Milk,Monthly,1951.0,Online,Diwali,Stressed,3
CUST1390,19,Female,North India,Ferrero Rocher,Monthly,1329.0,Local Shop,Birthday,Excited,2
CUST1391,58,Male,East India,Nestle Kitkat,Weekly,1952.0,Retail Store,Raksha Bandhan,Excited,1
CUST1392,44,Male,West India,Ferrero Rocher,Weekly,870.0,Retail Store,New Year,Excited,1
CUST1393,20,Other,West India,Cadbury Dairy Milk,Weekly,1393.0,Supermarket,Birthday,Happy,2
CUST1394,24,Male,South India,Cadbury Dairy Milk,Monthly,297.0,Online,Valentine'S Day,Happy,4
CUST1395,22,Female,North India,5 Star,Monthly,1804.0,Retail Store,Diwali,Bored,5
CUST1396,26,Other,North India,Amul Dark,Occasionally,53.0,Retail Store,Holi,Happy,5
CUST1397,21,Female,West India,Nestle Kitkat,Occasionally,562.0,Supermarket,Birthday,Happy,3
CUST1398,50,Female,West India,Cadbury Dairy Milk,Weekly,887.0,Supermarket,Holi,Excited,3
CUST1399,42,Other,West India,Toblerone,Monthly,555.0,Online,Valentine'S Day,Sad,5
CUST1400,17,Female,North India,Cadbury Dairy Milk,Occasionally,80.0,Retail Store,New Year,Stressed,5
CUST1401,13,Male,South India,Munch,Monthly,1906.0,Online,Diwali,Happy,2
CUST1402,13,Other,North India,Ferrero Rocher,Monthly,1702.0,Online,Valentine'S Day,Excited,5
CUST1403,32,Male,West India,Nestle Kitkat,Occasionally,1348.0,Supermarket,New Year,Bored,1
CUST1404,23,Male,South India,Perk,Weekly,758.0,Online,Holi,Happy,3
CUST1405,38,Female,East India,Toblerone,Occasionally,935.0,Local Shop,Valentine'S Day,Relaxed,3
CUST1406,56,Female,East India,Nestle Kitkat,Weekly,1398.0,Online,Holi,Stressed,1
CUST1407,15,Male,West India,Nestle Kitkat,Monthly,1250.0,Retail Store,New Year,Excited,3
CUST1408,18,Other,South India,Nestle Kitkat,Weekly,1360.0,Online,Valentine'S Day,Stressed,5
CUST1409,55,Male,West India,Munch,Occasionally,797.0,Local Shop,No Occasion,Excited,3
CUST1410,57,Male,North India,Perk,Monthly,128.0,Local Shop,Birthday,Relaxed,1
CUST1411,23,Female,North India,Cadbury Dairy Milk,Monthly,292.0,Retail Store,New Year,Relaxed,3
CUST1412,20,Female,South India,Cadbury Dairy Milk,Occasionally,1896.0,Retail Store,Birthday,Excited,5
CUST1413,41,Male,West India,Cadbury Dairy Milk,Occasionally,550.0,Online,Birthday,Relaxed,2
CUST1414,22,Male,West India,Nestle Kitkat,Occasionally,254.0,Local Shop,Holi,Excited,5
CUST1415,46,Female,East India,Cadbury Dairy Milk,Weekly,1533.0,Local Shop,Valentine'S Day,Stressed,3
CUST1416,36,Male,South India,Perk,Occasionally,1456.0,Online,Diwali,Happy,4
CUST1417,58,Female,West India,Cadbury Dairy Milk,Monthly,772.0,Retail Store,No Occasion,Relaxed,3
CUST1418,60,Male,North India,Nestle Kitkat,Monthly,382.0,Local Shop,Holi,Relaxed,3
CUST1419,29,Other,West India,Amul Dark,Occasionally,652.0,Online,Birthday,Relaxed,1
CUST1420,44,Other,West India,Nestle Kitkat,Weekly,215.0,Retail Store,Raksha Bandhan,Excited,4
CUST1421,23,Male,North India,Cadbury Dairy Milk,Weekly,210.0,Online,New Year,Relaxed,1
CUST1422,46,Female,North India,Cadbury Dairy Milk,Monthly,55.0,Retail Store,Diwali,Excited,1
CUST1423,36,Male,West India,Cadbury Dairy Milk,Occasionally,1726.0,Retail Store,Birthday,Relaxed,5
CUST1424,17,Male,North India,5 Star,Monthly,254.0,Local Shop,Diwali,Happy,2
CUST1425,41,Female,East India,Perk,Monthly,581.0,Supermarket,Birthday,Happy,3
CUST1426,60,Male,East India,Cadbury Dairy Milk,Monthly,1173.0,Local Shop,Diwali,Excited,4
CUST1427,60,Female,East India,Nestle Kitkat,Monthly,1750.0,Online,New Year,Happy,3
CUST1428,46,Male,North India,Nestle Kitkat,Occasionally,94.0,Retail Store,New Year,Happy,1
CUST1429,28,Female,North India,Amul Dark,Weekly,506.0,Local Shop,Birthday,Happy,2
CUST1430,37,Male,North India,Ferrero Rocher,Monthly,1922.0,Retail Store,Raksha Bandhan,Relaxed,1
CUST1431,49,Other,South India,Ferrero Rocher,Occasionally,276.0,Local Shop,Diwali,Relaxed,3
CUST1432,20,Female,North India,Nestle Kitkat,Monthly,1388.0,Online,Valentine'S Day,Happy,5
CUST1433,41,Other,East India,Cadbury Dairy Milk,Monthly,101.0,Online,Birthday,Relaxed,3
CUST1434,58,Female,East India,Perk,Weekly,1219.0,Online,New Year,Stressed,1
CUST1435,37,Female,East India,Toblerone,Occasionally,1354.0,Local Shop,Diwali,Excited,4
CUST1436,54,Female,South India,Munch,Monthly,1196.0,Supermarket,New Year,Excited,4
CUST1437,35,Female,West India,Cadbury Dairy Milk,Monthly,1792.0,Online,New Year,Sad,4
CUST1438,46,Male,East India,Perk,Monthly,520.0,Local Shop,Birthday,Relaxed,4
CUST1439,15,Male,South India,Perk,Monthly,946.0,Supermarket,Valentine'S Day,Happy,4
CUST1440,42,Female,West India,Munch,Occasionally,1370.0,Local Shop,Holi,Excited,2
CUST1441,46,Male,South India,Nestle Kitkat,Occasionally,663.0,Local Shop,Holi,Stressed,2
CUST1442,44,Female,South India,Perk,Monthly,561.0,Online,No Occasion,Stressed,5
CUST1443,41,Female,West India,Cadbury Dairy Milk,Monthly,835.0,Supermarket,Birthday,Bored,4
CUST1444,21,Other,North India,Amul Dark,Occasionally,1714.0,Local Shop,No Occasion,Bored,1
CUST1445,14,Female,North India,Nestle Kitkat,Weekly,1575.0,Local Shop,Diwali,Excited,1
CUST1446,51,Female,East India,5 Star,Weekly,1752.0,Local Shop,Birthday,Bored,3
CUST1447,19,Male,West India,Toblerone,Occasionally,1275.0,Local Shop,Birthday,Excited,4
CUST1448,58,Female,East India,Nestle Kitkat,Monthly,464.0,Online,Birthday,Excited,1
CUST1449,17,Female,South India,Ferrero Rocher,Monthly,663.0,Local Shop,New Year,Stressed,5
CUST1450,20,Other,North India,Cadbury Dairy Milk,Weekly,1656.0,Supermarket,Raksha Bandhan,Bored,1
CUST1451,44,Male,East India,Nestle Kitkat,Occasionally,1495.0,Retail Store,No Occasion,Excited,5
CUST1452,30,Male,East India,Nestle Kitkat,Monthly,569.0,Supermarket,Birthday,Happy,4
CUST1453,50,Other,North India,Cadbury Dairy Milk,Occasionally,723.0,Local Shop,No Occasion,Relaxed,3
CUST1454,58,Female,South India,Toblerone,Occasionally,1146.0,Local Shop,Diwali,Happy,3
CUST1455,30,Other,East India,Cadbury Dairy Milk,Occasionally,394.0,Supermarket,New Year,Bored,2
CUST1456,53,Male,East India,Amul Dark,Occasionally,1100.0,Retail Store,Birthday,Relaxed,4
CUST1457,57,Other,West India,Toblerone,Weekly,1242.0,Online,Birthday,Happy,1
CUST1458,28,Male,West India,Munch,Occasionally,824.0,Retail Store,New Year,Stressed,3
CUST1459,33,Other,North India,5 Star,Weekly,1873.0,Retail Store,Raksha Bandhan,Bored,5
CUST1460,22,Female,North India,Cadbury Dairy Milk,Occasionally,634.0,Retail Store,Raksha Bandhan,Sad,5
CUST1461,54,Female,South India,5 Star,Weekly,1282.0,Supermarket,New Year,Relaxed,1
CUST1462,16,Male,South India,Nestle Kitkat,Monthly,1684.0,Retail Store,Birthday,Relaxed,1
CUST1463,56,Other,East India,Munch,Weekly,929.0,Online,Raksha Bandhan,Happy,4
CUST1464,20,Male,West India,Perk,Occasionally,1985.0,Local Shop,Birthday,Happy,1
CUST1465,59,Female,South India,5 Star,Weekly,947.0,Supermarket,Birthday,Relaxed,1
CUST1466,31,Male,East India,Cadbury Dairy Milk,Monthly,1616.0,Supermarket,New Year,Relaxed,1
CUST1467,59,Female,East India,Amul Dark,Occasionally,897.0,Retail Store,Diwali,Stressed,3
CUST1468,52,Male,North India,5 Star,Monthly,1618.0,Local Shop,Birthday,Relaxed,4
CUST1469,52,Other,West India,Toblerone,Weekly,774.0,Local Shop,New Year,Happy,1
CUST1470,21,Female,East India,Cadbury Dairy Milk,Monthly,706.0,Local Shop,New Year,Bored,1
CUST1471,42,Male,North India,Munch,Weekly,660.0,Supermarket,No Occasion,Stressed,5
CUST1472,29,Female,East India,Cadbury Dairy Milk,Monthly,1895.0,Online,Birthday,Happy,3
CUST1473,52,Other,West India,Amul Dark,Occasionally,1383.0,Local Shop,Valentine'S Day,Happy,1
CUST1474,56,Female,East India,Perk,Monthly,1073.0,Supermarket,Diwali,Happy,3
CUST1475,27,Other,East India,Cadbury Dairy Milk,Weekly,996.0,Retail Store,Valentine'S Day,Happy,4
CUST1476,16,Female,South India,Cadbury Dairy Milk,Monthly,229.0,Local Shop,Diwali,Relaxed,4
CUST1477,18,Other,South India,5 Star,Occasionally,696.0,Retail Store,Holi,Excited,2
CUST1478,28,Female,North India,Nestle Kitkat,Weekly,487.0,Local Shop,Holi,Stressed,5
CUST1479,38,Other,East India,Cadbury Dairy Milk,Monthly,1550.0,Retail Store,Birthday,Relaxed,2
CUST1480,49,Male,North India,5 Star,Monthly,444.0,Supermarket,Valentine'S Day,Bored,3
CUST1481,35,Male,West India,5 Star,Occasionally,1775.0,Retail Store,Diwali,Stressed,5
CUST1482,25,Female,North India,Amul Dark,Occasionally,1615.0,Supermarket,No Occasion,Excited,1
CUST1483,59,Other,East India,Cadbury Dairy Milk,Monthly,643.0,Retail Store,No Occasion,Happy,5
CUST1484,29,Male,South India,Cadbury Dairy Milk,Monthly,106.0,Retail Store,Valentine'S Day,Happy,5
CUST1485,39,Female,South India,Perk,Monthly,1247.0,Retail Store,New Year,Relaxed,4
CUST1486,34,Male,North India,Amul Dark,Weekly,1793.0,Local Shop,Valentine'S Day,Happy,2
CUST1487,49,Other,South India,Perk,Weekly,375.0,Online,Raksha Bandhan,Bored,4
CUST1488,31,Female,East India,5 Star,Monthly,371.0,Online,Diwali,Happy,4
CUST1489,51,Other,East India,Nestle Kitkat,Weekly,232.0,Local Shop,Birthday,Relaxed,2
CUST1490,47,Other,West India,Cadbury Dairy Milk,Occasionally,284.0,Retail Store,Diwali,Sad,4
CUST1491,25,Other,South India,Munch,Weekly,668.0,Retail Store,Diwali,Happy,5
CUST1492,26,Male,South India,Ferrero Rocher,Weekly,1259.0,Local Shop,Diwali,Excited,3
CUST1493,60,Female,West India,Amul Dark,Monthly,315.0,Supermarket,Valentine'S Day,Relaxed,1
CUST1494,43,Other,North India,Munch,Weekly,1717.0,Supermarket,New Year,Excited,1
CUST1495,57,Male,West India,Munch,Monthly,1058.0,Local Shop,Raksha Bandhan,Excited,4
CUST1496,14,Other,South India,Amul Dark,Monthly,891.0,Online,No Occasion,Stressed,2
CUST1497,58,Male,North India,Nestle Kitkat,Occasionally,378.0,Supermarket,Valentine'S Day,Relaxed,5
CUST1498,51,Female,East India,Munch,Occasionally,1903.0,Local Shop,Valentine'S Day,Stressed,4
CUST1499,49,Female,East India,Perk,Occasionally,1438.0,Supermarket,Raksha Bandhan,Happy,5
CUST1500,26,Female,West India,Nestle Kitkat,Weekly,732.0,Local Shop,Valentine'S Day,Happy,5
CUST1501,21,Female,East India,Amul Dark,Occasionally,1883.0,Supermarket,Diwali,Bored,1
CUST1502,22,Other,South India,Nestle Kitkat,Monthly,73.0,Supermarket,Valentine'S Day,Relaxed,3
CUST1503,19,Male,West India,Toblerone,Monthly,1334.0,Local Shop,No Occasion,Happy,3
CUST1504,40,Female,South India,Ferrero Rocher,Monthly,1428.0,Online,New Year,Happy,2
CUST1505,58,Other,South India,5 Star,Weekly,245.0,Online,No Occasion,Stressed,3
CUST1506,37,Female,North India,5 Star,Occasionally,660.0,Supermarket,Diwali,Happy,4
CUST1507,58,Female,North India,5 Star,Monthly,1563.0,Supermarket,Birthday,Stressed,1
